antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Object-Oriented Programming,"Data Structures, SQL",0.135,0.105,0.087,0.6444444444444444,6.137566137566137,1.0,0.072825,2.5171874999999995,0.9677097867251347,0.5686274509803921,0.6027312228429547,0.7365079365079364
"Data Structures, SQL",Object-Oriented Programming,0.105,0.135,0.087,0.8285714285714285,6.137566137566137,1.0,0.072825,5.045833333333332,0.9352725871701022,0.5686274509803921,0.8018166804293971,0.7365079365079364
Unit Testing,"Object-Oriented Programming, Debugging",0.1295,0.107,0.085,0.6563706563706564,6.134305199725761,1.0,0.0711435,2.598730337078652,0.9614960975774568,0.5610561056105612,0.6151967036625492,0.7253815898675713
"Object-Oriented Programming, Debugging",Unit Testing,0.107,0.1295,0.085,0.7943925233644861,6.134305199725761,1.0,0.0711435,4.233795454545457,0.9372702720505895,0.5610561056105612,0.7638053111596622,0.7253815898675713
Algorithms,"Unit Testing, Java",0.129,0.098,0.0775,0.6007751937984496,6.130359120392343,1.0,0.064858,2.2593786407766987,0.9608236731972892,0.5183946488294313,0.557400436583647,0.6957957601645308
"Unit Testing, Java",Data Structures,0.098,0.129,0.0775,0.7908163265306122,6.130359120392343,1.0,0.064858,4.163804878048779,0.9278020170231028,0.5183946488294313,0.7598350476815294,0.6957957601645308
"Unit Testing, Java",Algorithms,0.098,0.129,0.0775,0.7908163265306122,6.130359120392343,1.0,0.064858,4.163804878048779,0.9278020170231028,0.5183946488294313,0.7598350476815294,0.6957957601645308
Data Structures,"Unit Testing, Java",0.129,0.098,0.0775,0.6007751937984496,6.130359120392343,1.0,0.064858,2.2593786407766987,0.9608236731972892,0.5183946488294313,0.557400436583647,0.6957957601645308
"Algorithms, SQL",Object-Oriented Programming,0.1015,0.135,0.084,0.8275862068965517,6.130268199233716,1.0,0.0702975,5.017,0.93141346688926,0.5508196721311475,0.8006776958341638,0.7249042145593869
Object-Oriented Programming,"Algorithms, SQL",0.135,0.1015,0.084,0.6222222222222222,6.130268199233716,1.0,0.0702975,2.3783823529411765,0.967485549132948,0.5508196721311475,0.5795461571755395,0.7249042145593869
"Debugging, SQL",Data Structures,0.1075,0.129,0.085,0.7906976744186047,6.129439336578331,1.0,0.0711325,4.161444444444446,0.9376503542593508,0.5610561056105612,0.7596988225242305,0.7248062015503877
Data Structures,"Debugging, SQL",0.129,0.1075,0.085,0.6589147286821706,6.129439336578331,1.0,0.0711325,2.616647727272728,0.9607955696629972,0.5610561056105612,0.6178316287755413,0.7248062015503877
Algorithms,"Python, Unit Testing",0.129,0.105,0.083,0.6434108527131783,6.127722406792175,1.0,0.069455,2.509891304347826,0.9607430871591992,0.5496688741721856,0.601576371746568,0.7169435215946844
"Python, Unit Testing",Algorithms,0.105,0.129,0.083,0.7904761904761906,6.127722406792175,1.0,0.069455,4.1570454545454565,0.9349801440398464,0.5496688741721856,0.7594445355639386,0.7169435215946844
"Python, Data Structures",Java,0.1055,0.1315,0.085,0.8056872037914693,6.126898888148055,1.0,0.07112675,4.469597560975612,0.9354782494328084,0.5592105263157896,0.776266210468013,0.7260375182455445
Java,"Python, Data Structures",0.1315,0.1055,0.085,0.6463878326996197,6.126898888148054,1.0,0.07112675,2.52960752688172,0.9634833553455924,0.5592105263157896,0.6046817581885072,0.7260375182455445
"JavaScript, Debugging",Unit Testing,0.1065,0.1295,0.0845,0.7934272300469485,6.126851197273734,1.0,0.07070825,4.214011363636367,0.936523809366132,0.557755775577558,0.7626964159068909,0.7229684412783005
Unit Testing,"JavaScript, Debugging",0.1295,0.1065,0.0845,0.6525096525096525,6.126851197273733,1.0,0.07070825,2.5712944444444443,0.961268263835312,0.557755775577558,0.6110908254165109,0.7229684412783005
Debugging,"Unit Testing, Algorithms",0.1355,0.1,0.083,0.6125461254612546,6.125461254612546,1.0,0.06945,2.322857142857143,0.9678970363815004,0.5442622950819671,0.5694956949569496,0.7212730627306273
"Unit Testing, Algorithms",Debugging,0.1,0.1355,0.083,0.83,6.125461254612546,1.0,0.06945,5.085294117647058,0.929718875502008,0.5442622950819671,0.8033545401966453,0.7212730627306273
Java,"Rest Apis, Debugging",0.1315,0.1105,0.089,0.67680608365019,6.124941933485882,1.0,0.07446925,2.7522176470588224,0.9634233115341574,0.5816993464052287,0.6366566426646318,0.7411179739517918
"Rest Apis, Debugging",Java,0.1105,0.1315,0.089,0.8054298642533936,6.124941933485882,1.0,0.07446925,4.463686046511627,0.940678073150552,0.5816993464052287,0.7759699070275112,0.7411179739517918
Unit Testing,"Object-Oriented Programming, Algorithms",0.1295,0.1015,0.0805,0.6216216216216216,6.124350951937158,1.0,0.06735575,2.3746071428571427,0.96119171890218,0.5348837209302325,0.5788777090947375,0.7073625349487418
"Object-Oriented Programming, Algorithms",Unit Testing,0.1015,0.1295,0.0805,0.793103448275862,6.124350951937158,1.0,0.06735575,4.207416666666665,0.9312380537610996,0.5348837209302325,0.762324466715522,0.7073625349487418
Unit Testing,"Object-Oriented Programming, SQL",0.1295,0.111,0.088,0.6795366795366795,6.121952067898014,1.0,0.0736255,2.7741084337349395,0.9611182183697978,0.5770491803278688,0.6395238240007644,0.7361647361647361
"Object-Oriented Programming, SQL",Unit Testing,0.111,0.1295,0.088,0.7927927927927927,6.121952067898013,1.0,0.0736255,4.201108695652172,0.9411174455465794,0.5770491803278688,0.7619675965454252,0.7361647361647361
Data Structures,"JavaScript, Java",0.129,0.107,0.0845,0.6550387596899225,6.121857567195538,1.0,0.070697,2.588696629213484,0.9605635907852637,0.557755775577558,0.6137052180178304,0.7223791929290735
"JavaScript, Java",Data Structures,0.107,0.129,0.0845,0.7897196261682243,6.121857567195537,1.0,0.070697,4.14208888888889,0.9368990902284036,0.557755775577558,0.7585759198257455,0.7223791929290735
"Git, Debugging",Algorithms,0.1045,0.129,0.0825,0.7894736842105264,6.119951040391678,1.0,0.0690195,4.1372500000000025,0.9342266890005584,0.5463576158940399,0.7582935524805126,0.7145042839657283
Algorithms,"Git, Debugging",0.129,0.1045,0.0825,0.6395348837209303,6.119951040391677,1.0,0.0690195,2.4842903225806454,0.9605051664753158,0.5463576158940399,0.5974705569189618,0.7145042839657283
"JavaScript, Data Structures",Java,0.105,0.1315,0.0845,0.8047619047619049,6.119862393626653,1.0,0.0706925,4.448414634146345,0.9347459588112792,0.5559210526315791,0.7752008114702416,0.7236737280463517
Java,"JavaScript, Data Structures",0.1315,0.105,0.0845,0.6425855513307985,6.1198623936266525,1.0,0.0706925,2.504095744680852,0.963267280525152,0.5559210526315791,0.6006542472969816,0.7236737280463517
Java,"Debugging, SQL",0.1315,0.1075,0.0865,0.6577946768060836,6.119020249358917,1.0,0.0723637499999999,2.608083333333333,0.9632413868839036,0.5672131147540983,0.6165766686902897,0.7312229197983906
"Debugging, SQL",Java,0.1075,0.1315,0.0865,0.8046511627906976,6.1190202493589165,1.0,0.0723637499999999,4.445892857142856,0.9373390974887064,0.5672131147540983,0.7750733020042575,0.7312229197983906
Unit Testing,"Rest Apis, Algorithms",0.1295,0.101,0.08,0.6177606177606177,6.116441760006116,1.0,0.0669205,2.351929292929293,0.9609491671453186,0.5315614617940199,0.574817149900576,0.7049199128407049
"Rest Apis, Algorithms",Unit Testing,0.101,0.1295,0.08,0.792079207920792,6.116441760006116,1.0,0.0669205,4.186690476190475,0.9304852614015572,0.5315614617940199,0.7611478551646087,0.7049199128407049
"JavaScript, Debugging",Algorithms,0.1065,0.129,0.084,0.7887323943661972,6.114204607489901,1.0,0.0702615,4.122733333333335,0.9361459748980736,0.5544554455445546,0.7574424734399509,0.7199475925319359
Algorithms,"JavaScript, Debugging",0.129,0.1065,0.084,0.6511627906976745,6.114204607489901,1.0,0.0702615,2.561366666666667,0.9603288502542232,0.5544554455445546,0.6095834255150245,0.7199475925319359
Debugging,"JavaScript, Unit Testing",0.1355,0.102,0.0845,0.6236162361623616,6.113884668258447,1.0,0.070679,2.385862745098039,0.9675394676951824,0.5522875816993466,0.5808644055260151,0.7260238043556906
"JavaScript, Unit Testing",Debugging,0.102,0.1355,0.0845,0.8284313725490197,6.113884668258447,1.0,0.070679,5.038800000000002,0.931445289334616,0.5522875816993466,0.8015400492180678,0.7260238043556906
Debugging,"Git, Data Structures",0.1355,0.099,0.082,0.6051660516605166,6.112788400611279,1.0,0.0685855,2.2819719626168227,0.9675055368251774,0.5377049180327869,0.5617825212658342,0.7167244399716725
"Git, Data Structures",Debugging,0.099,0.1355,0.082,0.8282828282828283,6.112788400611279,1.0,0.0685855,5.0344411764705885,0.9283113613600066,0.5377049180327869,0.801368222420854,0.7167244399716725
Data Structures,"Debugging, Algorithms",0.129,0.1015,0.08,0.6201550387596899,6.109901859701378,1.0,0.0669065,2.365438775510204,0.9601966130884042,0.5315614617940199,0.5772454521532442,0.7041661893305838
"Debugging, Algorithms",Data Structures,0.1015,0.129,0.08,0.7881773399014778,6.1099018597013774,1.0,0.0669065,4.111930232558138,0.9308082915971064,0.5315614617940199,0.7568052122864268,0.7041661893305838
Algorithms,"Object-Oriented Programming, JavaScript",0.129,0.1085,0.0855,0.6627906976744187,6.10867002464902,1.0,0.0715035,2.643758620689656,0.9601587205672044,0.5625000000000001,0.6217506423717539,0.7254045654270711
"Object-Oriented Programming, JavaScript",Algorithms,0.1085,0.129,0.0855,0.7880184331797235,6.10867002464902,1.0,0.0715035,4.108847826086957,0.938079916560892,0.5625000000000001,0.7566227705852164,0.7254045654270711
Unit Testing,"Rest Apis, Data Structures",0.1295,0.1005,0.0795,0.6138996138996139,6.108453869647899,1.0,0.06648525,2.329705,0.960703564422962,0.5282392026578072,0.5707611049467636,0.7024721950095084
"Rest Apis, Data Structures",Unit Testing,0.1005,0.1295,0.0795,0.7910447761194029,6.108453869647899,1.0,0.06648525,4.165964285714285,0.9297303533409546,0.5282392026578072,0.7599595360360745,0.7024721950095084
"Algorithms, Java",Data Structures,0.099,0.129,0.078,0.7878787878787878,6.107587502936339,1.0,0.065229,4.106142857142856,0.9281567489114656,0.5199999999999999,0.7564624430296072,0.6962649753347427
Data Structures,"Algorithms, Java",0.129,0.099,0.078,0.6046511627906976,6.107587502936339,1.0,0.065229,2.279,0.9601254084606552,0.5199999999999999,0.5612110574813515,0.6962649753347427
"JavaScript, Debugging",Java,0.1065,0.1315,0.0855,0.8028169014084507,6.105071493600386,1.0,0.07149525,4.404535714285715,0.9358721369736598,0.5606557377049182,0.7729613142296496,0.7265035077384459
Java,"JavaScript, Debugging",0.1315,0.1065,0.0855,0.6501901140684411,6.105071493600386,1.0,0.07149525,2.5542445652173917,0.9628114615843004,0.5606557377049182,0.6084948114923795,0.7265035077384459
Unit Testing,"Data Structures, SQL",0.1295,0.105,0.083,0.640926640926641,6.104063246920391,1.0,0.0694025,2.4925268817204307,0.9605682926998056,0.547854785478548,0.598800716119152,0.7157014157014158
"Data Structures, SQL",Unit Testing,0.105,0.1295,0.083,0.7904761904761906,6.10406324692039,1.0,0.0694025,4.154659090909092,0.9342734064750624,0.547854785478548,0.7593063647055607,0.7157014157014158
Debugging,"Python, Java",0.1355,0.104,0.086,0.6346863468634686,6.10275333522566,1.0,0.071908,2.4526868686868686,0.9671943723351312,0.5602605863192182,0.5922838692672641,0.7308047118932728
"Python, Java",Debugging,0.104,0.1355,0.086,0.8269230769230769,6.10275333522566,1.0,0.071908,4.994888888888887,0.9331914451827242,0.5602605863192182,0.7997953463540508,0.7308047118932728
"JavaScript, Data Structures",Object-Oriented Programming,0.105,0.135,0.0865,0.8238095238095238,6.102292768959435,1.0,0.072325,4.909459459459458,0.9342202990279976,0.5635179153094462,0.7963115882191026,0.7322751322751322
Object-Oriented Programming,"JavaScript, Data Structures",0.135,0.105,0.0865,0.6407407407407406,6.102292768959434,1.0,0.072325,2.491237113402061,0.9666210030405292,0.5635179153094462,0.5985930064142353,0.7322751322751322
Algorithms,"Unit Testing, Data Structures",0.129,0.0985,0.0775,0.6007751937984496,6.099240546177152,1.0,0.0647935,2.2581262135922326,0.9598681530313694,0.5166666666666666,0.5571549570698275,0.6937886121276511
"Unit Testing, Data Structures",Algorithms,0.0985,0.129,0.0775,0.7868020304568527,6.099240546177152,1.0,0.0647935,4.08540476190476,0.9273934124130035,0.5166666666666666,0.7552262117759503,0.6937886121276511
Java,"Rest Apis, Algorithms",0.1315,0.101,0.081,0.6159695817490495,6.0987087301886085,1.0,0.0677185,2.340960396039604,0.962614696830778,0.5346534653465346,0.57282489627258,0.7089748898844257
"Rest Apis, Algorithms",Java,0.101,0.1315,0.081,0.8019801980198019,6.098708730188608,1.0,0.0677185,4.385924999999999,0.9299564674054848,0.5346534653465346,0.771997925181119,0.7089748898844257
"Unit Testing, SQL",Data Structures,0.1055,0.129,0.083,0.7867298578199052,6.098681068371358,1.0,0.0693905,4.084022222222223,0.9346340083643686,0.547854785478548,0.7551433499654481,0.7150703552665418
Data Structures,"Unit Testing, SQL",0.129,0.1055,0.083,0.6434108527131783,6.098681068371358,1.0,0.0693905,2.508489130434783,0.9598508845946356,0.547854785478548,0.6013536642964542,0.7150703552665418
Data Structures,"Unit Testing, Debugging",0.129,0.1055,0.083,0.6434108527131783,6.098681068371358,1.0,0.0693905,2.508489130434783,0.9598508845946356,0.547854785478548,0.6013536642964542,0.7150703552665418
"Unit Testing, Debugging",Data Structures,0.1055,0.129,0.083,0.7867298578199052,6.098681068371358,1.0,0.0693905,4.084022222222223,0.9346340083643686,0.547854785478548,0.7551433499654481,0.7150703552665418
Algorithms,"Debugging, Unit Testing",0.129,0.1055,0.083,0.6434108527131783,6.098681068371358,1.0,0.0693905,2.508489130434783,0.9598508845946356,0.547854785478548,0.6013536642964542,0.7150703552665418
"Debugging, Unit Testing",Algorithms,0.1055,0.129,0.083,0.7867298578199052,6.098681068371358,1.0,0.0693905,4.084022222222223,0.9346340083643686,0.547854785478548,0.7551433499654481,0.7150703552665418
"Object-Oriented Programming, Data Structures",Unit Testing,0.102,0.1295,0.0805,0.7892156862745099,6.094329623741389,1.0,0.067291,4.129813953488374,0.9308608501985088,0.5331125827814571,0.7578583414985754,0.7054186539480658
Unit Testing,"Object-Oriented Programming, Data Structures",0.1295,0.102,0.0805,0.6216216216216216,6.094329623741388,1.0,0.067291,2.373285714285714,0.9602677122093748,0.5331125827814571,0.5786432312044784,0.7054186539480658
"Rest Apis, Data Structures",Algorithms,0.1005,0.129,0.079,0.7860696517412935,6.093563191792973,1.0,0.0660355,4.0714186046511625,0.9292856087418468,0.5249169435215946,0.754385363652461,0.6992363762582436
Algorithms,"Rest Apis, Data Structures",0.129,0.1005,0.079,0.6124031007751938,6.093563191792972,1.0,0.0660355,2.32071,0.959692772747751,0.5249169435215946,0.5690973882992705,0.6992363762582436
Object-Oriented Programming,"JavaScript, Java",0.135,0.107,0.088,0.6518518518518518,6.092073381793008,1.0,0.073555,2.5649999999999995,0.9663032054650552,0.5714285714285714,0.6101364522417153,0.7371408791969539
"JavaScript, Java",Object-Oriented Programming,0.107,0.135,0.088,0.822429906542056,6.092073381793007,1.0,0.073555,4.871315789473684,0.9360047846889952,0.5714285714285714,0.7947166549619145,0.7371408791969539
Java,"Rest Apis, Data Structures",0.1315,0.1005,0.0805,0.6121673003802282,6.09121691920625,1.0,0.06728425,2.319299019607844,0.9623824899787954,0.5313531353135312,0.5688352422237111,0.706581162627925
"Rest Apis, Data Structures",Java,0.1005,0.1315,0.0805,0.8009950248756219,6.09121691920625,1.0,0.06728425,4.364212500000001,0.9292153335704102,0.5313531353135312,0.7708635865004282,0.706581162627925
"JavaScript, Debugging",Object-Oriented Programming,0.1065,0.135,0.0875,0.8215962441314554,6.085898104677447,1.0,0.0731224999999999,4.848552631578947,0.9352945878967144,0.5681818181818181,0.7937528833889658,0.7348721961398017
Object-Oriented Programming,"JavaScript, Debugging",0.135,0.1065,0.0875,0.648148148148148,6.085898104677447,1.0,0.0731224999999999,2.539421052631578,0.966110652353427,0.5681818181818181,0.6062094551182406,0.7348721961398017
"Object-Oriented Programming, Git",Debugging,0.1025,0.1355,0.0845,0.8243902439024391,6.084060840608406,1.0,0.07061125,4.922847222222225,0.9310708575761072,0.5504885993485343,0.796865522154354,0.7240032400324004
Debugging,"Object-Oriented Programming, Git",0.1355,0.1025,0.0845,0.6236162361623616,6.084060840608406,1.0,0.07061125,2.38453431372549,0.9666120239150446,0.5504885993485343,0.5806309038020742,0.7240032400324004
Unit Testing,"Git, Data Structures",0.1295,0.099,0.078,0.6023166023166023,6.084006084006084,1.0,0.0651795,2.265621359223301,0.9599478637387884,0.5182724252491694,0.5586199803735875,0.695097695097695
"Git, Data Structures",Unit Testing,0.099,0.1295,0.078,0.7878787878787878,6.0840060840060834,1.0,0.0651795,4.1037857142857135,0.9274524033125586,0.5182724252491694,0.7563225593093484,0.695097695097695
Unit Testing,"JavaScript, Algorithms",0.1295,0.106,0.0835,0.6447876447876448,6.082902309317404,1.0,0.069773,2.5168043478260875,0.9599136018600364,0.5493421052631581,0.602670743610341,0.7162617469221244
"JavaScript, Algorithms",Unit Testing,0.106,0.1295,0.0835,0.7877358490566039,6.082902309317404,1.0,0.069773,4.101022222222224,0.9346809736232232,0.5493421052631581,0.7561583561821985,0.7162617469221244
Data Structures,"Git, Debugging",0.129,0.1045,0.082,0.6356589147286822,6.082860428025668,1.0,0.0685195,2.4578617021276594,0.9593612612360338,0.5412541254125414,0.5931422833374452,0.7101739549719966
"Git, Debugging",Data Structures,0.1045,0.129,0.082,0.7846889952153111,6.082860428025668,1.0,0.0685195,4.045311111111113,0.9331140798845176,0.5412541254125414,0.7528002241277969,0.7101739549719966
"Rest Apis, Data Structures",Object-Oriented Programming,0.1005,0.135,0.0825,0.8208955223880597,6.080707573244887,1.0,0.0689325,4.829583333333335,0.9288998938804388,0.5392156862745098,0.792942800448624,0.7160033167495854
Object-Oriented Programming,"Rest Apis, Data Structures",0.135,0.1005,0.0825,0.611111111111111,6.080707573244886,1.0,0.0689325,2.313,0.9659485023646872,0.5392156862745098,0.5676610462602679,0.7160033167495854
"Rest Apis, Debugging",Unit Testing,0.1105,0.1295,0.087,0.7873303167420814,6.079770785653138,1.0,0.07269025,4.093202127659574,0.9393143506942424,0.5686274509803921,0.7556924948214605,0.7295724942783766
Unit Testing,"Rest Apis, Debugging",0.1295,0.1105,0.087,0.6718146718146717,6.079770785653137,1.0,0.07269025,2.7103588235294107,0.9598163296295564,0.5686274509803921,0.631045162242464,0.7295724942783766
Unit Testing,"Git, Algorithms",0.1295,0.101,0.0795,0.6138996138996139,6.078213999006078,1.0,0.0664205,2.32841,0.9597679350044612,0.5264900662251655,0.5705223736369454,0.7005141633854505
"Git, Algorithms",Unit Testing,0.101,0.1295,0.0795,0.787128712871287,6.078213999006078,1.0,0.0664205,4.089325581395348,0.929341476553263,0.5264900662251655,0.7554608993351947,0.7005141633854505
Data Structures,"Java, SQL",0.129,0.1065,0.0835,0.6472868217054264,6.077810532445318,1.0,0.0697615,2.53321978021978,0.9592044384251016,0.5493421052631581,0.6052454635763026,0.7156621901954363
"Java, SQL",Data Structures,0.1065,0.129,0.0835,0.7840375586854461,6.077810532445318,1.0,0.0697615,4.033108695652176,0.9350498778603956,0.5493421052631581,0.752052306183061,0.7156621901954363
Data Structures,"Git, Unit Testing",0.129,0.0995,0.078,0.6046511627906976,6.076896108449223,1.0,0.0651645,2.277735294117647,0.9591760134240044,0.5182724252491694,0.5609674212001085,0.6942853803903237
"Git, Unit Testing",Data Structures,0.0995,0.129,0.078,0.7839195979899497,6.076896108449223,1.0,0.0651645,4.030906976744185,0.9277538119847948,0.5182724252491694,0.751916874844948,0.6942853803903237
Java,"Object-Oriented Programming, Debugging",0.1315,0.107,0.0855,0.6501901140684411,6.076543122134964,1.0,0.0714295,2.5528152173913043,0.9619260201934504,0.5588235294117648,0.6082756036600684,0.7246277673145944
"Object-Oriented Programming, Debugging",Java,0.107,0.1315,0.0855,0.7990654205607477,6.076543122134964,1.0,0.0714295,4.322302325581396,0.935534992763731,0.5588235294117648,0.7686418198742058,0.7246277673145944
"Object-Oriented Programming, Data Structures",Java,0.102,0.1315,0.0815,0.7990196078431373,6.076194736449713,1.0,0.068087,4.321317073170733,0.9303154931886812,0.5361842105263159,0.768589070631131,0.709395735480504
Java,"Object-Oriented Programming, Data Structures",0.1315,0.102,0.0815,0.6197718631178707,6.076194736449713,1.0,0.068087,2.36174,0.9619151558819063,0.5361842105263159,0.5765833665009696,0.709395735480504
Data Structures,"Object-Oriented Programming, SQL",0.129,0.111,0.087,0.6744186046511628,6.07584328514561,1.0,0.072681,2.7305,0.9591432756641196,0.5686274509803921,0.6337667093938839,0.7291011942174732
"Object-Oriented Programming, SQL",Data Structures,0.111,0.129,0.087,0.7837837837837838,6.07584328514561,1.0,0.072681,4.028375,0.9397230518598968,0.5686274509803921,0.7517609457907966,0.7291011942174732
Unit Testing,"Algorithms, Data Structures",0.1295,0.0985,0.0775,0.5984555984555985,6.075691354879172,1.0,0.06474425,2.245081730769231,0.959689462859684,0.5149501661129567,0.5545819173107027,0.6926288144562256
"Algorithms, Data Structures",Unit Testing,0.0985,0.1295,0.0775,0.7868020304568527,6.075691354879171,1.0,0.06474425,4.083059523809522,0.9266884940869162,0.5149501661129567,0.7550856179860455,0.6926288144562256
Data Structures,"Python, Debugging",0.129,0.1105,0.0865,0.6705426356589147,6.068259146234522,1.0,0.0722454999999999,2.6998941176470583,0.958907109627496,0.565359477124183,0.629615104731776,0.7266740327615839
"Python, Debugging",Data Structures,0.1105,0.129,0.0865,0.7828054298642533,6.068259146234522,1.0,0.0722454999999999,4.010229166666664,0.9389635665942092,0.565359477124183,0.7506376921518407,0.7266740327615839
Unit Testing,"JavaScript, Data Structures",0.1295,0.105,0.0825,0.6370656370656371,6.067291781577497,1.0,0.0689025,2.4660106382978726,0.9594277061250064,0.542763157894737,0.5944867453247342,0.7113899613899615
"JavaScript, Data Structures",Unit Testing,0.105,0.1295,0.0825,0.7857142857142858,6.067291781577496,1.0,0.0689025,4.062333333333336,0.9331640426612494,0.542763157894737,0.7538360548125053,0.7113899613899615
"Object-Oriented Programming, Git",Unit Testing,0.1025,0.1295,0.0805,0.7853658536585366,6.064601186552406,1.0,0.06722625,4.055738636363637,0.9304832263533972,0.5313531353135315,0.7534357882349645,0.7034937376400792
Unit Testing,"Object-Oriented Programming, Git",0.1295,0.1025,0.0805,0.6216216216216216,6.064601186552406,1.0,0.06722625,2.3719642857142853,0.9593437055165696,0.5313531353135315,0.5784084920575171,0.7034937376400792
"Debugging, SQL",Object-Oriented Programming,0.1075,0.135,0.088,0.8186046511627907,6.063738156761412,1.0,0.0734875,4.768589743589743,0.9356697224344284,0.56957928802589,0.7902943944078505,0.7352282515073212
Object-Oriented Programming,"Debugging, SQL",0.135,0.1075,0.088,0.6518518518518518,6.063738156761412,1.0,0.0734875,2.5635638297872334,0.9654164477141356,0.56957928802589,0.6099180412905902,0.7352282515073212
"Rest Apis, Algorithms",Data Structures,0.101,0.129,0.079,0.7821782178217821,6.063397037378156,1.0,0.065971,3.998681818181816,0.9288942707086636,0.5231788079470198,0.7499175864773617,0.697290659298488
Data Structures,"Rest Apis, Algorithms",0.129,0.101,0.079,0.6124031007751938,6.063397037378156,1.0,0.065971,2.31942,0.9587553953697918,0.5231788079470198,0.5688577316742979,0.697290659298488
Java,"Object-Oriented Programming, SQL",0.1315,0.111,0.0885,0.6730038022813688,6.063097317850169,1.0,0.0739035,2.718686046511628,0.9615058107198264,0.5746753246753247,0.6321752556595824,0.735150549789333
"Object-Oriented Programming, SQL",Java,0.111,0.1315,0.0885,0.7972972972972973,6.063097317850169,1.0,0.0739035,4.284599999999999,0.9393338544546338,0.5746753246753247,0.7666059842225644,0.735150549789333
Debugging,"Unit Testing, Java",0.1355,0.098,0.0805,0.5940959409594095,6.062203479177648,1.0,0.067221,2.2222,0.9659265219905953,0.5261437908496731,0.5499954999549995,0.7077622561939905
"Unit Testing, Java",Debugging,0.098,0.1355,0.0805,0.8214285714285714,6.062203479177648,1.0,0.067221,4.8412,0.9257688229056202,0.5261437908496731,0.7934396430637032,0.7077622561939905
Data Structures,"Rest Apis, Object-Oriented Programming",0.129,0.1055,0.0825,0.6395348837209303,6.061942025790809,1.0,0.0688905,2.4815161290322583,0.9587099467696484,0.542763157894737,0.5970205519518504,0.7107627025239722
"Rest Apis, Object-Oriented Programming",Data Structures,0.1055,0.129,0.0825,0.7819905213270143,6.061942025790809,1.0,0.0688905,3.995239130434784,0.9335230448701664,0.542763157894737,0.7497020910757913,0.7107627025239722
Java,"Git, Algorithms",0.1315,0.101,0.0805,0.6121673003802282,6.061062380002259,1.0,0.0672185,2.318009803921569,0.9614420522282652,0.5296052631578947,0.5685954398000314,0.7045985016752625
"Git, Algorithms",Java,0.101,0.1315,0.0805,0.797029702970297,6.061062380002258,1.0,0.0672185,4.2789512195121935,0.9288236066298649,0.5296052631578947,0.7662978733106469,0.7045985016752625
Debugging,"Object-Oriented Programming, Unit Testing",0.1355,0.1035,0.085,0.6273062730627307,6.060930174519138,1.0,0.07097575,2.4054603960396044,0.9658864355458784,0.5519480519480521,0.5842791668295936,0.7242811558550368
"Object-Oriented Programming, Unit Testing",Debugging,0.1035,0.1355,0.085,0.8212560386473431,6.060930174519137,1.0,0.07097575,4.83652702702703,0.9314097306518816,0.5519480519480521,0.7932400678396103,0.7242811558550368
Object-Oriented Programming,"Rest Apis, Java",0.135,0.1045,0.0855,0.6333333333333333,6.0606060606060606,1.0,0.0713925,2.442272727272727,0.9653179190751444,0.5551948051948054,0.5905453191885353,0.7257575757575758
Object-Oriented Programming,"Debugging, Java",0.135,0.1045,0.0855,0.6333333333333333,6.0606060606060606,1.0,0.0713925,2.442272727272727,0.9653179190751444,0.5551948051948054,0.5905453191885353,0.7257575757575758
"Debugging, Java",Object-Oriented Programming,0.1045,0.135,0.0855,0.8181818181818182,6.0606060606060606,1.0,0.0713925,4.757500000000001,0.9324399776661084,0.5551948051948054,0.7898055701523911,0.7257575757575758
"Rest Apis, Java",Object-Oriented Programming,0.1045,0.135,0.0855,0.8181818181818182,6.0606060606060606,1.0,0.0713925,4.757500000000001,0.9324399776661084,0.5551948051948054,0.7898055701523911,0.7257575757575758
"Git, Java",Object-Oriented Programming,0.1015,0.135,0.083,0.8177339901477833,6.057288815909505,1.0,0.0692975,4.745810810810811,0.9292260863152106,0.5407166123778501,0.7892878498818303,0.716274402481299
Object-Oriented Programming,"Git, Java",0.135,0.1015,0.083,0.6148148148148148,6.057288815909505,1.0,0.0692975,2.3326442307692306,0.9652134549759732,0.5407166123778501,0.5713019641789814,0.716274402481299
"Unit Testing, Data Structures",Object-Oriented Programming,0.0985,0.135,0.0805,0.817258883248731,6.053769505546155,1.0,0.0672025,4.733472222222223,0.9260273595077906,0.5261437908496731,0.788738593351134,0.7067775897725137
Object-Oriented Programming,"Unit Testing, Data Structures",0.135,0.0985,0.0805,0.5962962962962963,6.053769505546155,1.0,0.0672025,2.233073394495413,0.9651025024234372,0.5261437908496731,0.5521866847435345,0.7067775897725137
"Python, Data Structures",Debugging,0.1055,0.1355,0.0865,0.8199052132701421,6.050960983543484,1.0,0.07220475,4.800249999999998,0.9331883669308588,0.5598705501618123,0.7916775167960001,0.7291407985169898
"Unit Testing, SQL",Debugging,0.1055,0.1355,0.0865,0.8199052132701421,6.050960983543484,1.0,0.07220475,4.800249999999998,0.9331883669308588,0.5598705501618123,0.7916775167960001,0.7291407985169898
Debugging,"Python, Data Structures",0.1355,0.1055,0.0865,0.6383763837638375,6.050960983543484,1.0,0.07220475,2.473566326530612,0.9655720002540812,0.5598705501618123,0.5957254150518028,0.7291407985169898
